as_of,disease,state,date,median,lower,upper,interval_width,p_growing,category,BuildNumber
12/03/2024 12:00:00 AM,Influenza,Arizona,11/16/2024 12:00:00 AM,1.1827,1.1622,1.2058,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arizona,11/17/2024 12:00:00 AM,1.1828,1.1626,1.2065,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arizona,11/18/2024 12:00:00 AM,1.183,1.162,1.207,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arizona,11/19/2024 12:00:00 AM,1.1832,1.1608,1.206,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arizona,11/20/2024 12:00:00 AM,1.1833,1.1595,1.2074,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arizona,11/21/2024 12:00:00 AM,1.1833,1.1576,1.2103,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arizona,11/22/2024 12:00:00 AM,1.1833,1.1557,1.2122,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arizona,11/23/2024 12:00:00 AM,1.1833,1.1532,1.2147,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arizona,11/24/2024 12:00:00 AM,1.1834,1.1503,1.2161,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arizona,11/25/2024 12:00:00 AM,1.1833,1.1481,1.2186,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arizona,11/26/2024 12:00:00 AM,1.1833,1.1452,1.2216,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arizona,11/27/2024 12:00:00 AM,1.1832,1.1414,1.2245,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arizona,11/28/2024 12:00:00 AM,1.183,1.1362,1.2283,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arizona,11/29/2024 12:00:00 AM,1.1831,1.1328,1.2303,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arizona,11/30/2024 12:00:00 AM,1.1829,1.1295,1.2347,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arizona,12/01/2024 12:00:00 AM,1.183,1.1276,1.2389,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arizona,12/02/2024 12:00:00 AM,1.183,1.1222,1.243,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arizona,12/03/2024 12:00:00 AM,1.1828,1.1191,1.2461,0.95,0.9995,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,10/09/2024 12:00:00 AM,1.0833,0.9538,1.2073,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,10/10/2024 12:00:00 AM,1.0827,0.9593,1.2029,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,10/11/2024 12:00:00 AM,1.0825,0.9645,1.198,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,10/12/2024 12:00:00 AM,1.0824,0.9692,1.1872,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,10/13/2024 12:00:00 AM,1.0828,0.9731,1.1818,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,10/14/2024 12:00:00 AM,1.0829,0.9775,1.1746,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,10/15/2024 12:00:00 AM,1.0831,0.9838,1.168,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,10/16/2024 12:00:00 AM,1.0829,0.9885,1.1628,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,10/17/2024 12:00:00 AM,1.0827,0.9942,1.1594,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,10/18/2024 12:00:00 AM,1.0828,0.9985,1.158,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,10/19/2024 12:00:00 AM,1.0829,1.0025,1.1545,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,10/20/2024 12:00:00 AM,1.083,1.0037,1.1514,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,10/21/2024 12:00:00 AM,1.0832,1.006,1.1496,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,10/22/2024 12:00:00 AM,1.0831,1.0081,1.1472,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,10/23/2024 12:00:00 AM,1.0835,1.0128,1.1455,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,10/24/2024 12:00:00 AM,1.0839,1.018,1.1422,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,10/25/2024 12:00:00 AM,1.0842,1.02,1.1398,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,10/26/2024 12:00:00 AM,1.0847,1.0235,1.1374,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,10/27/2024 12:00:00 AM,1.0855,1.0263,1.1362,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,10/28/2024 12:00:00 AM,1.0859,1.0282,1.1366,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,10/29/2024 12:00:00 AM,1.0863,1.0292,1.136,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,10/30/2024 12:00:00 AM,1.0866,1.0313,1.1364,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,10/31/2024 12:00:00 AM,1.0868,1.0332,1.1369,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,11/01/2024 12:00:00 AM,1.0875,1.0352,1.1358,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,11/02/2024 12:00:00 AM,1.0878,1.0368,1.1366,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,11/03/2024 12:00:00 AM,1.0885,1.0398,1.137,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,11/04/2024 12:00:00 AM,1.0889,1.0426,1.1368,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,11/05/2024 12:00:00 AM,1.0896,1.0424,1.1387,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,11/06/2024 12:00:00 AM,1.0903,1.0439,1.1384,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,11/07/2024 12:00:00 AM,1.0909,1.0447,1.1385,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,11/08/2024 12:00:00 AM,1.0913,1.0452,1.1407,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,11/09/2024 12:00:00 AM,1.0916,1.0457,1.1416,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,11/10/2024 12:00:00 AM,1.0926,1.0457,1.1448,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,11/11/2024 12:00:00 AM,1.0932,1.0452,1.1474,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,11/12/2024 12:00:00 AM,1.0936,1.0455,1.1498,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,11/13/2024 12:00:00 AM,1.0938,1.0445,1.1543,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,11/14/2024 12:00:00 AM,1.0937,1.0435,1.1567,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,11/15/2024 12:00:00 AM,1.0939,1.0426,1.1585,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,11/16/2024 12:00:00 AM,1.0941,1.0417,1.1615,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,11/17/2024 12:00:00 AM,1.0942,1.0399,1.1634,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,11/18/2024 12:00:00 AM,1.0943,1.0384,1.1643,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,11/19/2024 12:00:00 AM,1.0941,1.0363,1.167,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,11/20/2024 12:00:00 AM,1.0939,1.0339,1.1699,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,11/21/2024 12:00:00 AM,1.094,1.0298,1.1749,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,11/22/2024 12:00:00 AM,1.0937,1.0273,1.1774,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,11/23/2024 12:00:00 AM,1.0933,1.022,1.1823,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,11/24/2024 12:00:00 AM,1.0929,1.0158,1.1845,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,11/25/2024 12:00:00 AM,1.0929,1.0103,1.1921,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,11/26/2024 12:00:00 AM,1.0931,1.0034,1.1984,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,11/27/2024 12:00:00 AM,1.0929,0.9961,1.2049,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,11/28/2024 12:00:00 AM,1.0924,0.9909,1.209,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,11/29/2024 12:00:00 AM,1.0925,0.9856,1.2135,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,11/30/2024 12:00:00 AM,1.0921,0.9811,1.2197,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,12/01/2024 12:00:00 AM,1.0922,0.9777,1.2267,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,12/02/2024 12:00:00 AM,1.0918,0.9731,1.2336,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,Arkansas,12/03/2024 12:00:00 AM,1.0915,0.9682,1.2368,0.95,0.9445,Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,California,10/09/2024 12:00:00 AM,1.0894,0.9772,1.2299,0.95,0.8435,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,California,10/10/2024 12:00:00 AM,1.0885,0.9872,1.2162,0.95,0.8435,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,California,10/11/2024 12:00:00 AM,1.0874,0.9971,1.2043,0.95,0.8435,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,California,10/12/2024 12:00:00 AM,1.0871,1.0058,1.1935,0.95,0.8435,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,California,10/13/2024 12:00:00 AM,1.0877,1.0131,1.1818,0.95,0.8435,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,California,10/14/2024 12:00:00 AM,1.0873,1.0184,1.1715,0.95,0.8435,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,California,10/15/2024 12:00:00 AM,1.0867,1.0242,1.1626,0.95,0.8435,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,California,10/16/2024 12:00:00 AM,1.0866,1.0287,1.155,0.95,0.8435,Likely Growing,12/06/2024 09:39:44 PM
12/03/2024 12:00:00 AM,Influenza,California,10/17/2024 12:00:00 AM,1.086,1.0331,1.1465,0.95,0.8435,Likely Growing,12/06/2024 09:39:44 PM
