UniqueID,EventName,EventType,State,DistrictName,DistrictNCESID,SchoolName,SchoolNCESID,Type,Year,DateClosure,DateReopened,Epi_week,ConfirmedCase,LCStudent,LCStaff,LCHHMStudent,LCHHMStaff,LCVisitor,SuspectedCase,SCStudent,SCStaff,SCHHMStudent,SCHHMStaff,SCVisitor,AbsentStudents,AbsentStaff,Cluster,Widespread,Clean,Mandate,Recommendation,TSCOVID,MentalHealth,Vaccination,Side_effects_of_vaccination,OtherReason,Specify_other_reason
PA202201042S,COVID-19,COVID-19,PA,,4218990,Fox Chase School,421899003765,I,2022,01/04/2022 12:00:00 AM,01/10/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,
PA202201043S,COVID-19,COVID-19,PA,,4218990,Franklin Learning Center,421899006822,I,2022,01/04/2022 12:00:00 AM,01/10/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,
PA202201044S,COVID-19,COVID-19,PA,,4218990,Gen. George G. Meade School,421899003630,I,2022,01/04/2022 12:00:00 AM,01/18/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,
PA202201045S,COVID-19,COVID-19,PA,,4218990,George Sharswood School,421899003653,I,2022,01/04/2022 12:00:00 AM,01/18/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,
PA202201046S,COVID-19,COVID-19,PA,,4218990,Gilbert Spruance School,421899003774,I,2022,01/04/2022 12:00:00 AM,01/18/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,
PA202201047S,COVID-19,COVID-19,PA,,4218990,Grover Washington Jr. Middle School,421899000549,I,2022,01/04/2022 12:00:00 AM,01/18/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,
PA202201048S,COVID-19,COVID-19,PA,,4218990,Hamilton Disston School,421899003763,I,2022,01/04/2022 12:00:00 AM,01/18/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,
PA202201049S,COVID-19,COVID-19,PA,,4218990,Hancock Demonstration School,421899005041,I,2022,01/04/2022 12:00:00 AM,01/24/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,
PA202201050S,COVID-19,COVID-19,PA,,4218990,Henry C. Lea School,421899006530,I,2022,01/04/2022 12:00:00 AM,01/18/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,
PA202201051S,COVID-19,COVID-19,PA,,4218990,Henry W. Lawton School,421899003744,I,2022,01/04/2022 12:00:00 AM,01/10/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,
PA202201052S,COVID-19,COVID-19,PA,,,High School of the Future,,I,2022,01/04/2022 12:00:00 AM,01/18/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,
PA202201053S,COVID-19,COVID-19,PA,,4218990,Hon. Luis Munoz-Marin School,421899000331,I,2022,01/04/2022 12:00:00 AM,01/18/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,
PA202201054S,COVID-19,COVID-19,PA,,4218990,Howe Academics Plus School,421899003743,I,2022,01/04/2022 12:00:00 AM,01/18/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,
PA202201055S,COVID-19,COVID-19,PA,,4218990,J. Hampton Moore School,421899003770,I,2022,01/04/2022 12:00:00 AM,01/18/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,
PA202201056S,COVID-19,COVID-19,PA,,4205160,Catasauqua High School,420516002798,I,2022,01/04/2022 12:00:00 AM,01/10/2022 12:00:00 AM,1,true,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,
PA202201057S,COVID-19,COVID-19,PA,,4218990,James G. Blaine School,421899003662,I,2022,01/04/2022 12:00:00 AM,01/24/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,
PA202201058S,COVID-19,COVID-19,PA,,4218990,James Logan School,421899003718,I,2022,01/04/2022 12:00:00 AM,01/18/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,
PA202201059S,COVID-19,COVID-19,PA,,4218990,Jenks Academy Arts & Sciences,421899003714,I,2022,01/04/2022 12:00:00 AM,01/10/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,
PA202201060S,COVID-19,COVID-19,PA,,4218990,John Bartram High School,421899003847,I,2022,01/04/2022 12:00:00 AM,01/18/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,
PA202201061S,COVID-19,COVID-19,PA,,4218990,Joseph Greenberg School,421899004726,I,2022,01/04/2022 12:00:00 AM,01/10/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,
PA202201062S,COVID-19,COVID-19,PA,,4218990,Jules Mastbaum High School,421899003842,I,2022,01/04/2022 12:00:00 AM,01/18/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,
PA202201063S,COVID-19,COVID-19,PA,,4218990,Anne Frank School,421899003803,I,2022,01/04/2022 12:00:00 AM,01/18/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,
PA202201064S,COVID-19,COVID-19,PA,,4218990,General Louis Wagner Middle School,421899003835,I,2022,01/04/2022 12:00:00 AM,01/18/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,
PA202201065S,COVID-19,COVID-19,PA,,,Northeast Community Propel Academy,,I,2022,01/04/2022 12:00:00 AM,01/18/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,
PA202201066S,COVID-19,COVID-19,PA,,,Liguori Academy Fortis,A1703065,I,2022,01/04/2022 12:00:00 AM,01/18/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,
PA202201067S,COVID-19,COVID-19,PA,,,Excel Academy South,,I,2022,01/04/2022 12:00:00 AM,01/10/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,
PA202201068S,COVID-19,COVID-19,PA,,,Excel Academy North,,I,2022,01/04/2022 12:00:00 AM,01/18/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,
PA202201070S,COVID-19,COVID-19,PA,,,Camelot Academy East,BB140905,I,2022,01/04/2022 12:00:00 AM,01/18/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,
PA202201075S,COVID-19,COVID-19,PA,,,Excel Middle Years Academy,,I,2022,01/04/2022 12:00:00 AM,01/18/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,
PA202201077S,COVID-19,COVID-19,PA,,4218990,Elkin Lewis Sch,421899003688,I,2022,01/04/2022 12:00:00 AM,01/10/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,
PA202201078S,COVID-19,COVID-19,PA,,4218990,Mayfair School,421899003769,I,2022,01/04/2022 12:00:00 AM,01/10/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,
PA202201079S,COVID-19,COVID-19,PA,,4218990,Middle Years Alternative,421899007223,I,2022,01/04/2022 12:00:00 AM,01/10/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,
PA202201080S,COVID-19,COVID-19,PA,,4218990,Mitchell El Sch,421899003798,I,2022,01/04/2022 12:00:00 AM,01/18/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,
PA202201081S,COVID-19,COVID-19,PA,,4218990,McMichael Morton Sch,421899003611,I,2022,01/04/2022 12:00:00 AM,01/18/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,
PA202201082S,COVID-19,COVID-19,PA,,4218990,Dobbins AVT HS,421899003841,I,2022,01/04/2022 12:00:00 AM,01/10/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,
PA202201083S,COVID-19,COVID-19,PA,,4218990,Overbrook Edu Ctr,421899006960,I,2022,01/04/2022 12:00:00 AM,01/18/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,
PA202201084S,COVID-19,COVID-19,PA,,4218990,Overbrook Elementary School,421899000237,I,2022,01/04/2022 12:00:00 AM,01/10/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,
PA202201085S,COVID-19,COVID-19,PA,,4218990,Overbrook HS,421899003857,I,2022,01/04/2022 12:00:00 AM,01/10/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,
PA202201086S,COVID-19,COVID-19,PA,,4218990,Paul Robeson HS for Human Services,421899000765,I,2022,01/04/2022 12:00:00 AM,01/10/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,
PA202201087S,COVID-19,COVID-19,PA,,4218990,Penrose Sch,421899003616,I,2022,01/04/2022 12:00:00 AM,01/10/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,
PA202201088S,COVID-19,COVID-19,PA,,4218990,Philadelphia Military Acad at Elverson,421899000899,I,2022,01/04/2022 12:00:00 AM,01/18/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,
PA202201089S,COVID-19,COVID-19,PA,,4218990,Prince Hall School,421899006765,I,2022,01/04/2022 12:00:00 AM,01/18/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,
PA202201091S,COVID-19,COVID-19,PA,,4218990,Richard R Wright School,421899005188,I,2022,01/04/2022 12:00:00 AM,01/18/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,
PA202201092S,COVID-19,COVID-19,PA,,4218990,Robert B Pollock School,421899003801,I,2022,01/04/2022 12:00:00 AM,01/18/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,
PA202201093S,COVID-19,COVID-19,PA,,4218990,Robert E Lamberton School,421899003670,I,2022,01/04/2022 12:00:00 AM,01/18/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,
PA202201094S,COVID-19,COVID-19,PA,,4218990,Morris Robert Sch,421899004868,I,2022,01/04/2022 12:00:00 AM,01/10/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,
PA202201095S,COVID-19,COVID-19,PA,,4218990,Roberto Clemente MS,421899006767,I,2022,01/04/2022 12:00:00 AM,01/24/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,
PA202201096S,COVID-19,COVID-19,PA,,4218990,Rowen William Sch,421899003724,I,2022,01/04/2022 12:00:00 AM,01/18/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,
PA202201097S,COVID-19,COVID-19,PA,,4218990,Conwell Russell MS,421899006525,I,2022,01/04/2022 12:00:00 AM,01/10/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,
PA202201098S,COVID-19,COVID-19,PA,,4218990,Samuel Gompers Sch,421899003668,I,2022,01/04/2022 12:00:00 AM,01/18/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,
PA202201099S,COVID-19,COVID-19,PA,,4218990,Samuel Pennypacker Sch,421899006539,I,2022,01/04/2022 12:00:00 AM,01/24/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,
PA202201100S,COVID-19,COVID-19,PA,,4218990,Samuel Powel School,421899003783,I,2022,01/04/2022 12:00:00 AM,01/18/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,
PA202201101S,COVID-19,COVID-19,PA,,4218990,Science Leadership Academy,421899000923,I,2022,01/04/2022 12:00:00 AM,01/10/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,
PA202201102S,COVID-19,COVID-19,PA,,4218990,Southwark Sch,421899003654,I,2022,01/04/2022 12:00:00 AM,01/18/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,
PA202201103S,COVID-19,COVID-19,PA,,4218990,Tanner Duckrey School,421899005040,I,2022,01/04/2022 12:00:00 AM,01/18/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,
PA202201104S,COVID-19,COVID-19,PA,,4218990,Mifflin Thomas Sch,421899003720,I,2022,01/04/2022 12:00:00 AM,01/18/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,
PA202201105S,COVID-19,COVID-19,PA,,4218990,Morton Thomas G Sch,421899006535,I,2022,01/04/2022 12:00:00 AM,01/10/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,
PA202201106S,COVID-19,COVID-19,PA,,4218990,Holme Thomas Sch,421899003766,I,2022,01/04/2022 12:00:00 AM,01/10/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,
PA202201107S,COVID-19,COVID-19,PA,,4218990,Thomas K Finletter School,421899003739,I,2022,01/04/2022 12:00:00 AM,01/18/2022 12:00:00 AM,1,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,
